,time,meanH,meanB,meanC,varH,varB,varC
0,52.0,0.09904388330473156,0.09904388330473156,0.09904388330473156,0.09805988505635904,0.09805988505635904,0.09805988505635904
1,104.0,0.0469208211143695,0.0469208211143695,0.0469208211143695,0.04471925766032284,0.04471925766032284,0.04471925766032284
2,156.0,0.1642651296829971,0.1642651296829971,0.1642651296829971,0.19491898446129444,0.19491898446129444,0.19491898446129444
3,208.0,0.2736318407960199,0.2736318407960199,0.2736318407960199,0.42761317789163633,0.42761317789163633,0.42761317789163633
4,260.0,0.7957790303162536,0.7957790303162536,0.7957790303162536,0.8053130631480707,0.8053130631480707,0.8053130631480707
5,312.0,0.75,0.75,0.75,0.5875,0.5875,0.5875
6,364.0,0.03259227282538312,0.03259227282538312,0.03259227282538312,0.03627855963811076,0.03627855963811076,0.03627855963811076
7,416.0,0.10380049567378143,0.10380049567378143,0.10380049567378143,0.16067242837652485,0.16067242837652485,0.16067242837652485
8,468.0,0.2601530987772162,0.2601530987772162,0.2601530987772162,0.29207281629476245,0.29207281629476245,0.29207281629476245
9,520.0,0.15530817118928564,0.15530817118928564,0.15530817118928564,0.1501732895736098,0.1501732895736098,0.1501732895736098
10,572.0,0.3372006068733087,0.3372006068733087,0.3372006068733087,1.2674141150263898,1.2674141150263898,1.2674141150263898
11,624.0,0.0,0.0,0.0,0.0,0.0,0.0
12,676.0,0.21934762631979327,0.21934762631979327,0.21934762631979327,0.20629583676631863,0.20629583676631863,0.20629583676631863
13,728.0,0.3572561658386219,0.3572561658386219,0.3572561658386219,0.3649342875479527,0.3649342875479527,0.3649342875479527
14,780.0,0.43544024160382777,0.43544024160382777,0.43544024160382777,0.43406040584449496,0.43406040584449496,0.43406040584449496
15,832.0,0.18541666666666667,0.18541666666666667,0.18541666666666667,0.1802039930555556,0.1802039930555556,0.1802039930555556
16,884.0,0.29307490609755965,0.29307490609755965,0.29307490609755965,0.3215412363458628,0.3215412363458628,0.3215412363458628
17,936.0,0.19239013933547697,0.19239013933547697,0.19239013933547697,0.2384415541149859,0.2384415541149859,0.2384415541149859
18,988.0,3.32653905666227,3.32653905666227,3.32653905666227,1.6486379628220185,1.6486379628220185,1.6486379628220185
19,1040.0,0.6930618757912637,0.6930618757912637,0.6930618757912637,0.7256074941911982,0.7256074941911982,0.7256074941911982
20,52.0,0.3631194845140821,0.3631194845140821,0.3631194845140821,0.2851706881423815,0.2851706881423815,0.2851706881423815
21,104.0,0.18991123081068995,0.18991123081068995,0.18991123081068995,0.17077287682997921,0.17077287682997921,0.17077287682997921
22,156.0,0.21104603642915823,0.21104603642915823,0.21104603642915823,0.24199590558003128,0.24199590558003128,0.24199590558003128
23,208.0,1.7225072826651184,1.7225072826651184,1.7225072826651184,7.529896556450401,7.529896556450401,7.529896556450401
24,260.0,0.02326091727013386,0.02326091727013386,0.02326091727013386,0.023597617460909767,0.023597617460909767,0.023597617460909767
25,312.0,0.6614653591217696,0.6614653591217696,0.6614653591217696,5.933688702998297,5.933688702998297,5.933688702998297
26,364.0,0.02806090403978861,0.02806090403978861,0.02806090403978861,0.0272253840370267,0.0272253840370267,0.0272253840370267
27,416.0,0.4113899538232935,0.4113899538232935,0.4113899538232935,0.48342296171716226,0.48342296171716226,0.48342296171716226
28,468.0,0.12197606315253375,0.12197606315253375,0.12197606315253375,0.11575591182835152,0.11575591182835152,0.11575591182835152
29,520.0,0.01278409090909091,0.01278409090909091,0.01278409090909091,0.012620657928719008,0.012620657928719008,0.012620657928719008
30,572.0,0.42748091603053434,0.42748091603053434,0.42748091603053434,1.221840219101451,1.221840219101451,1.221840219101451
31,624.0,27.239462431276724,27.239462431276724,27.239462431276724,26.070941189333855,26.070941189333855,26.070941189333855
32,676.0,0.17982807100882645,0.17982807100882645,0.17982807100882645,0.22158229188331768,0.22158229188331768,0.22158229188331768
33,728.0,0.1498717478930011,0.1498717478930011,0.1498717478930011,0.22121746248140806,0.22121746248140806,0.22121746248140806
34,780.0,0.1286648985200301,0.1286648985200301,0.1286648985200301,0.1475424637849902,0.1475424637849902,0.1475424637849902
35,832.0,0.8875750450719556,0.8875750450719556,0.8875750450719556,10.71481896349352,10.71481896349352,10.71481896349352
36,884.0,0.4576047708199614,0.4576047708199614,0.4576047708199614,0.5415675320027185,0.5415675320027185,0.5415675320027185
37,936.0,2.221293231658841,2.221293231658841,2.221293231658841,3.1345415926120155,3.1345415926120155,3.1345415926120155
38,988.0,0.17908902691511386,0.17908902691511386,0.17908902691511386,0.1967055883475003,0.1967055883475003,0.1967055883475003
39,1040.0,0.1092398519841484,0.1092398519841484,0.1092398519841484,0.11330371063234812,0.11330371063234812,0.11330371063234812
40,52.0,2.045410431495263,2.045410431495263,2.045410431495263,4.632381487220603,4.632381487220603,4.632381487220603
41,104.0,0.15667141182334157,0.15667141182334157,0.15667141182334157,0.2924025335038837,0.2924025335038837,0.2924025335038837
42,156.0,0.290594368949581,0.290594368949581,0.290594368949581,0.2759248210163506,0.2759248210163506,0.2759248210163506
43,208.0,0.03737347521411887,0.03737347521411887,0.03737347521411887,0.03805300274310068,0.03805300274310068,0.03805300274310068
44,260.0,0.40189155155055983,0.40189155155055983,0.40189155155055983,0.9487903753233213,0.9487903753233213,0.9487903753233213
45,312.0,0.3303942516307968,0.3303942516307968,0.3303942516307968,0.3091361432736374,0.3091361432736374,0.3091361432736374
46,364.0,0.5,0.5,0.5,0.25,0.25,0.25
47,416.0,0.01511879049676026,0.01511879049676026,0.01511879049676026,0.014890212670675328,0.014890212670675328,0.014890212670675328
48,468.0,0.22295775339623103,0.22295775339623103,0.22295775339623103,0.2275194815760656,0.2275194815760656,0.2275194815760656
49,520.0,0.3802095492454594,0.3802095492454594,0.3802095492454594,0.39113328513016526,0.39113328513016526,0.39113328513016526
50,572.0,48.49338086753463,48.49338086753463,48.49338086753463,166.35775799609505,166.35775799609505,166.35775799609505
51,624.0,0.09634481301500106,0.09634481301500106,0.09634481301500106,0.09128813971374593,0.09128813971374593,0.09128813971374593
52,676.0,0.44913167038125235,0.44913167038125235,0.44913167038125235,0.600829142711199,0.600829142711199,0.600829142711199
53,728.0,0.1315860008427181,0.1315860008427181,0.1315860008427181,0.17587085305757552,0.17587085305757552,0.17587085305757552
54,780.0,0.3442145990891463,0.3442145990891463,0.3442145990891463,0.4111500317447355,0.4111500317447355,0.4111500317447355
55,832.0,0.22910216718266255,0.22910216718266255,0.22910216718266255,0.2772335592213095,0.2772335592213095,0.2772335592213095
56,884.0,0.2132373303793963,0.2132373303793963,0.2132373303793963,0.18050602481524916,0.18050602481524916,0.18050602481524916
57,936.0,0.36484971315510517,0.36484971315510517,0.36484971315510517,1.8432207326598482,1.8432207326598482,1.8432207326598482
58,988.0,0.1325153374233129,0.1325153374233129,0.1325153374233129,0.11740901050095974,0.11740901050095974,0.11740901050095974
59,1040.0,0.14832371806386474,0.14832371806386474,0.14832371806386474,0.1627426229410256,0.1627426229410256,0.1627426229410256
60,52.0,0.19834996045175501,0.19834996045175501,0.19834996045175501,0.24945812499946077,0.24945812499946077,0.24945812499946077
61,104.0,0.1431784107946027,0.1431784107946027,0.1431784107946027,0.13617160685024804,0.13617160685024804,0.13617160685024804
62,156.0,0.32163893481990474,0.32163893481990474,0.32163893481990474,0.4678779666856504,0.4678779666856504,0.4678779666856504
63,208.0,14.166438496076424,14.166438496076424,14.166438496076424,13.277332217910805,13.277332217910805,13.277332217910805
64,260.0,0.30309531337885726,0.30309531337885726,0.30309531337885726,0.3867836357875181,0.3867836357875181,0.3867836357875181
65,312.0,0.09475292919001528,0.09475292919001528,0.09475292919001528,0.08883135770283095,0.08883135770283095,0.08883135770283095
66,364.0,0.09286231034248492,0.09286231034248492,0.09286231034248492,0.09126381192206526,0.09126381192206526,0.09126381192206526
67,416.0,0.0891089108910891,0.0891089108910891,0.0891089108910891,0.08116851289089305,0.08116851289089305,0.08116851289089305
68,468.0,0.07461766011862322,0.07461766011862322,0.07461766011862322,0.07195658095488852,0.07195658095488852,0.07195658095488852
69,520.0,0.03026312836826763,0.03026312836826763,0.03026312836826763,0.02793683339848053,0.02793683339848053,0.02793683339848053
70,572.0,21.839572516943022,21.839572516943022,21.839572516943022,121.04530783225597,121.04530783225597,121.04530783225597
71,624.0,2.5738719265594012,2.5738719265594012,2.5738719265594012,1.8592487087251464,1.8592487087251464,1.8592487087251464
72,676.0,0.3674428939374292,0.3674428939374292,0.3674428939374292,0.42990066602227794,0.42990066602227794,0.42990066602227794
73,728.0,57.40406593788815,57.40406593788815,57.40406593788815,963.8532495838656,963.8532495838656,963.8532495838656
74,780.0,131.58500488543496,131.58500488543496,131.58500488543496,118.14176643455922,118.14176643455922,118.14176643455922
75,832.0,0.15155807365439095,0.15155807365439095,0.15155807365439095,0.13425394634416457,0.13425394634416457,0.13425394634416457
