,time,meanH,meanB,meanC,varH,varB,varC
0,52.0,0.1005586592178771,0.1005586592178771,0.1005586592178771,0.13141495791850027,0.13141495791850027,0.13141495791850027
1,104.0,0.299190340937374,0.299190340937374,0.299190340937374,0.40528640921652304,0.40528640921652304,0.40528640921652304
2,156.0,0.3843184676817351,0.3843184676817351,0.3843184676817351,0.9223484719560827,0.9223484719560827,0.9223484719560827
3,208.0,0.5150911333691767,0.5150911333691767,0.5150911333691767,0.5092619827610584,0.5092619827610584,0.5092619827610584
4,260.0,2.8626214908552083,2.8626214908552083,2.8626214908552083,32.81449476579112,32.81449476579112,32.81449476579112
5,312.0,13.371552333367807,13.371552333367807,13.371552333367807,27.654407838315993,27.654407838315993,27.654407838315993
6,364.0,0.22060957910014514,0.22060957910014514,0.22060957910014514,0.20967684176600573,0.20967684176600573,0.20967684176600573
7,416.0,2.1265146360002465,2.1265146360002465,2.1265146360002465,3.2419366037111597,3.2419366037111597,3.2419366037111597
8,468.0,0.2747112716828479,0.2747112716828479,0.2747112716828479,0.41669682881061193,0.41669682881061193,0.41669682881061193
9,520.0,0.48677032660127634,0.48677032660127634,0.48677032660127634,0.46147966562681364,0.46147966562681364,0.46147966562681364
10,572.0,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.16130541323234573,0.16130541323234573,0.16130541323234573
11,624.0,0.49332420403971244,0.49332420403971244,0.49332420403971244,0.508770907900984,0.508770907900984,0.508770907900984
12,676.0,0.15606595995288575,0.15606595995288575,0.15606595995288575,0.13229830424763558,0.13229830424763558,0.13229830424763558
13,728.0,1.0927922573090612,1.0927922573090612,1.0927922573090612,0.9876480993560157,0.9876480993560157,0.9876480993560157
14,780.0,0.013149908962168723,0.013149908962168723,0.013149908962168723,0.013381601439906745,0.013381601439906745,0.013381601439906745
15,832.0,0.474169741697417,0.474169741697417,0.474169741697417,0.5100954053820981,0.5100954053820981,0.5100954053820981
16,884.0,0.2552103931967652,0.2552103931967652,0.2552103931967652,0.21177675928516937,0.21177675928516937,0.21177675928516937
17,936.0,0.5092114268678404,0.5092114268678404,0.5092114268678404,0.725505669406878,0.725505669406878,0.725505669406878
18,988.0,0.19035968690245206,0.19035968690245206,0.19035968690245206,0.1995917920743955,0.1995917920743955,0.1995917920743955
19,1040.0,0.4795984490726698,0.4795984490726698,0.4795984490726698,0.4468359673056233,0.4468359673056233,0.4468359673056233
20,52.0,0.6809234122884661,0.6809234122884661,0.6809234122884661,0.8863775881305311,0.8863775881305311,0.8863775881305311
21,104.0,1.0475325288007258,1.0475325288007258,1.0475325288007258,0.8230436453374401,0.8230436453374401,0.8230436453374401
22,156.0,0.06228956228956229,0.06228956228956229,0.06228956228956229,0.06738824836467934,0.06738824836467934,0.06738824836467934
23,208.0,0.5607875483646318,0.5607875483646318,0.5607875483646318,2.507534539262854,2.507534539262854,2.507534539262854
24,260.0,0.1818971596014037,0.1818971596014037,0.1818971596014037,0.16704553435057637,0.16704553435057637,0.16704553435057637
25,312.0,0.08974813784825876,0.08974813784825876,0.08974813784825876,0.09181118636129022,0.09181118636129022,0.09181118636129022
26,364.0,0.2529459422240401,0.2529459422240401,0.2529459422240401,0.27281265376542546,0.27281265376542546,0.27281265376542546
27,416.0,0.09512879367508288,0.09512879367508288,0.09512879367508288,0.0881196021319036,0.0881196021319036,0.0881196021319036
28,468.0,0.2857118143145138,0.2857118143145138,0.2857118143145138,0.21114436400394873,0.21114436400394873,0.21114436400394873
29,520.0,0.34810530023176295,0.34810530023176295,0.34810530023176295,0.35133139258449436,0.35133139258449436,0.35133139258449436
30,572.0,0.42907666271786404,0.42907666271786404,0.42907666271786404,0.5381457447216048,0.5381457447216048,0.5381457447216048
31,624.0,48.68435518737218,48.68435518737218,48.68435518737218,95.14681789581917,95.14681789581917,95.14681789581917
32,676.0,0.5536764882412936,0.5536764882412936,0.5536764882412936,0.6569092140117125,0.6569092140117125,0.6569092140117125
33,728.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.12341407151095732,0.12341407151095732,0.12341407151095732
34,780.0,0.025,0.025,0.025,0.024374999999999997,0.024374999999999997,0.024374999999999997
35,832.0,0.44652620501136975,0.44652620501136975,0.44652620501136975,0.6541657279860021,0.6541657279860021,0.6541657279860021
36,884.0,0.033280030705339365,0.033280030705339365,0.033280030705339365,0.03324745196622535,0.03324745196622535,0.03324745196622535
37,936.0,0.15736455213721753,0.15736455213721753,0.15736455213721753,0.1756175575455182,0.1756175575455182,0.1756175575455182
38,988.0,0.14996568291008922,0.14996568291008922,0.14996568291008922,0.1295350022540463,0.1295350022540463,0.1295350022540463
39,1040.0,0.18238993710691823,0.18238993710691823,0.18238993710691823,0.1911971509202086,0.1911971509202086,0.1911971509202086
40,52.0,0.13068469385720516,0.13068469385720516,0.13068469385720516,0.12787009957961304,0.12787009957961304,0.12787009957961304
41,104.0,19.03083520522769,19.03083520522769,19.03083520522769,15.30740124239547,15.30740124239547,15.30740124239547
42,156.0,0.18139120514706136,0.18139120514706136,0.18139120514706136,0.1578722426730932,0.1578722426730932,0.1578722426730932
43,208.0,0.2085338466474174,0.2085338466474174,0.2085338466474174,0.17788033355122831,0.17788033355122831,0.17788033355122831
44,260.0,0.47364915911089395,0.47364915911089395,0.47364915911089395,0.4814060982199369,0.4814060982199369,0.4814060982199369
45,312.0,0.22475708546927484,0.22475708546927484,0.22475708546927484,0.2375366161797591,0.2375366161797591,0.2375366161797591
46,364.0,0.18856210218994007,0.18856210218994007,0.18856210218994007,0.19272893970377455,0.19272893970377455,0.19272893970377455
47,416.0,0.14733236923731302,0.14733236923731302,0.14733236923731302,0.19065537288307635,0.19065537288307635,0.19065537288307635
48,468.0,0.0040735804039624774,0.0040735804039624774,0.0040735804039624774,0.0035606651845395466,0.0035606651845395466,0.0035606651845395466
49,520.0,0.07570106571846459,0.07570106571846459,0.07570106571846459,0.0784190401550868,0.0784190401550868,0.0784190401550868
50,572.0,0.052980132450331126,0.052980132450331126,0.052980132450331126,0.050173238015876497,0.050173238015876497,0.050173238015876497
51,624.0,0.023832843617368593,0.023832843617368593,0.023832843617368593,0.023917793802132572,0.023917793802132572,0.023917793802132572
52,676.0,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05139413988657844,0.05139413988657844,0.05139413988657844
53,728.0,1.0319601731660322,1.0319601731660322,1.0319601731660322,0.6504206102086931,0.6504206102086931,0.6504206102086931
54,780.0,0.24037664570830486,0.24037664570830486,0.24037664570830486,0.2456750829487627,0.2456750829487627,0.2456750829487627
55,832.0,151.13529411764705,151.13529411764705,151.13529411764705,119.28490405787983,119.28490405787983,119.28490405787983
56,884.0,0.23698481561822127,0.23698481561822127,0.23698481561822127,0.2035995854527317,0.2035995854527317,0.2035995854527317
57,936.0,0.7179748229184235,0.7179748229184235,0.7179748229184235,0.5882874319552216,0.5882874319552216,0.5882874319552216
58,988.0,0.19655667144906744,0.19655667144906744,0.19655667144906744,0.23023204592751476,0.23023204592751476,0.23023204592751476
59,1040.0,0.603125,0.603125,0.603125,0.645615234375,0.645615234375,0.645615234375
60,52.0,8.216417910447761,8.216417910447761,8.216417910447761,6.98749164624638,6.98749164624638,6.98749164624638
61,104.0,0.3570020567416796,0.3570020567416796,0.3570020567416796,0.47853396228730904,0.47853396228730904,0.47853396228730904
62,156.0,4.662117868450135,4.662117868450135,4.662117868450135,6.552255511129557,6.552255511129557,6.552255511129557
63,208.0,0.07727272727272727,0.07727272727272727,0.07727272727272727,0.08443296602387512,0.08443296602387512,0.08443296602387512
64,260.0,0.1443850267379679,0.1443850267379679,0.1443850267379679,0.1235379907918442,0.1235379907918442,0.1235379907918442
65,312.0,0.1528082391864281,0.1528082391864281,0.1528082391864281,0.17264388794199337,0.17264388794199337,0.17264388794199337
66,364.0,0.23364839705287982,0.23364839705287982,0.23364839705287982,0.2223353339257489,0.2223353339257489,0.2223353339257489
67,416.0,0.14524590163934425,0.14524590163934425,0.14524590163934425,0.1779200214995969,0.1779200214995969,0.1779200214995969
68,468.0,0.22846778072853677,0.22846778072853677,0.22846778072853677,0.5630307143878354,0.5630307143878354,0.5630307143878354
