,time,meanH,meanB,meanC,varH,varB,varC
0,52.0,0.11238419485715787,0.11238419485715787,0.11238419485715787,0.11404852922735466,0.11404852922735466,0.11404852922735466
1,104.0,0.13423130515559684,0.13423130515559684,0.13423130515559684,0.1194645391593277,0.1194645391593277,0.1194645391593277
2,156.0,2.4636885347673663,2.4636885347673663,2.4636885347673663,9.299546351874405,9.299546351874405,9.299546351874405
3,208.0,0.2073167910596253,0.2073167910596253,0.2073167910596253,0.3199010340062306,0.3199010340062306,0.3199010340062306
4,260.0,0.013170731707317073,0.013170731707317073,0.013170731707317073,0.014948483045806068,0.014948483045806068,0.014948483045806068
5,312.0,0.08502924715867072,0.08502924715867072,0.08502924715867072,0.08543091918260853,0.08543091918260853,0.08543091918260853
6,364.0,0.28602222380088077,0.28602222380088077,0.28602222380088077,0.329803562370875,0.329803562370875,0.329803562370875
7,416.0,0.06549335880079192,0.06549335880079192,0.06549335880079192,0.07230982379851149,0.07230982379851149,0.07230982379851149
8,468.0,0.38759001592658154,0.38759001592658154,0.38759001592658154,0.2949117417685945,0.2949117417685945,0.2949117417685945
9,520.0,0.20070909617108051,0.20070909617108051,0.20070909617108051,0.19128933044542254,0.19128933044542254,0.19128933044542254
10,572.0,0.21137106836457747,0.21137106836457747,0.21137106836457747,0.231695015626627,0.231695015626627,0.231695015626627
11,624.0,0.5818879508839648,0.5818879508839648,0.5818879508839648,1.3018927469462693,1.3018927469462693,1.3018927469462693
12,676.0,91.01749497096401,91.01749497096401,91.01749497096401,605.2293728958529,605.2293728958529,605.2293728958529
13,728.0,0.11597389037467376,0.11597389037467376,0.11597389037467376,0.12029869542757969,0.12029869542757969,0.12029869542757969
14,780.0,0.0703971119133574,0.0703971119133574,0.0703971119133574,0.09161464374617158,0.09161464374617158,0.09161464374617158
15,832.0,0.12414612512782136,0.12414612512782136,0.12414612512782136,0.13136665077184567,0.13136665077184567,0.13136665077184567
16,884.0,0.2883990468206258,0.2883990468206258,0.2883990468206258,0.6352972828706559,0.6352972828706559,0.6352972828706559
17,936.0,1.9083975606441475,1.9083975606441475,1.9083975606441475,2.079703895090013,2.079703895090013,2.079703895090013
18,988.0,0.07410071942446043,0.07410071942446043,0.07410071942446043,0.09882563014336733,0.09882563014336733,0.09882563014336733
19,1040.0,0.4577355618214471,0.4577355618214471,0.4577355618214471,0.3540360202361098,0.3540360202361098,0.3540360202361098
20,52.0,8.600457436044096,8.600457436044096,8.600457436044096,7.578548929437707,7.578548929437707,7.578548929437707
21,104.0,0.880181117467995,0.880181117467995,0.880181117467995,0.9669468226247067,0.9669468226247067,0.9669468226247067
22,156.0,0.9855083019183465,0.9855083019183465,0.9855083019183465,1.5271263214249537,1.5271263214249537,1.5271263214249537
23,208.0,0.19080700150225197,0.19080700150225197,0.19080700150225197,0.5267542748647345,0.5267542748647345,0.5267542748647345
24,260.0,0.32224628320794907,0.32224628320794907,0.32224628320794907,0.34650298119251993,0.34650298119251993,0.34650298119251993
25,312.0,0.28818976858666845,0.28818976858666845,0.28818976858666845,0.2818685331885434,0.2818685331885434,0.2818685331885434
26,364.0,0.17827949031219342,0.17827949031219342,0.17827949031219342,0.20615443789973317,0.20615443789973317,0.20615443789973317
27,416.0,0.10515722702432931,0.10515722702432931,0.10515722702432931,0.101704933503946,0.101704933503946,0.101704933503946
28,468.0,0.29877315161516055,0.29877315161516055,0.29877315161516055,0.20995161836171058,0.20995161836171058,0.20995161836171058
29,520.0,0.2198299647394335,0.2198299647394335,0.2198299647394335,0.15143982007739093,0.15143982007739093,0.15143982007739093
30,572.0,0.06895285810855456,0.06895285810855456,0.06895285810855456,0.07687469184947886,0.07687469184947886,0.07687469184947886
31,624.0,0.0683651804670913,0.0683651804670913,0.0683651804670913,0.06921155241817338,0.06921155241817338,0.06921155241817338
32,676.0,0.1079414032382421,0.1079414032382421,0.1079414032382421,0.12558843758415275,0.12558843758415275,0.12558843758415275
33,728.0,0.09033613445378151,0.09033613445378151,0.09033613445378151,0.09478055928253655,0.09478055928253655,0.09478055928253655
34,780.0,0.070733555854493,0.070733555854493,0.070733555854493,0.0810528574081652,0.0810528574081652,0.0810528574081652
35,832.0,0.22025638149976198,0.22025638149976198,0.22025638149976198,0.1661401469449979,0.1661401469449979,0.1661401469449979
36,884.0,44.48071780996992,44.48071780996992,44.48071780996992,127.422456995161,127.422456995161,127.422456995161
37,936.0,0.03830554303740424,0.03830554303740424,0.03830554303740424,0.03683822841001382,0.03683822841001382,0.03683822841001382
38,988.0,0.15701219512195122,0.15701219512195122,0.15701219512195122,0.1323593657049375,0.1323593657049375,0.1323593657049375
39,1040.0,0.056214317083882304,0.056214317083882304,0.056214317083882304,0.05832435986528902,0.05832435986528902,0.05832435986528902
40,52.0,2.4469740850148387,2.4469740850148387,2.4469740850148387,2.47849469667113,2.47849469667113,2.47849469667113
41,104.0,0.3087078019025141,0.3087078019025141,0.3087078019025141,0.2812424815205125,0.2812424815205125,0.2812424815205125
42,156.0,0.3519920107520236,0.3519920107520236,0.3519920107520236,0.762692879043075,0.762692879043075,0.762692879043075
43,208.0,0.2506039064515935,0.2506039064515935,0.2506039064515935,0.35685660868765795,0.35685660868765795,0.35685660868765795
44,260.0,0.06510698626399652,0.06510698626399652,0.06510698626399652,0.08234734380811078,0.08234734380811078,0.08234734380811078
45,312.0,0.11411474191665932,0.11411474191665932,0.11411474191665932,0.12664943896565656,0.12664943896565656,0.12664943896565656
46,364.0,0.10667395599800282,0.10667395599800282,0.10667395599800282,0.10395373075064253,0.10395373075064253,0.10395373075064253
47,416.0,0.2560483870967742,0.2560483870967742,0.2560483870967742,0.2388747073361082,0.2388747073361082,0.2388747073361082
48,468.0,0.7779196224745932,0.7779196224745932,0.7779196224745932,1.134870013319867,1.134870013319867,1.134870013319867
49,520.0,0.1150258248596674,0.1150258248596674,0.1150258248596674,0.16513905044026908,0.16513905044026908,0.16513905044026908
50,572.0,0.07650273224043716,0.07650273224043716,0.07650273224043716,0.11436591119472066,0.11436591119472066,0.11436591119472066
51,624.0,0.357311792274055,0.357311792274055,0.357311792274055,0.3532375034103891,0.3532375034103891,0.3532375034103891
52,676.0,0.4051185877778943,0.4051185877778943,0.4051185877778943,0.5811062031222567,0.5811062031222567,0.5811062031222567
53,728.0,0.18043912175648702,0.18043912175648702,0.18043912175648702,0.15905848980681353,0.15905848980681353,0.15905848980681353
54,780.0,0.046600877192982455,0.046600877192982455,0.046600877192982455,0.04552572666589719,0.04552572666589719,0.04552572666589719
55,832.0,0.08146900412206283,0.08146900412206283,0.08146900412206283,0.08691370820133124,0.08691370820133124,0.08691370820133124
56,884.0,0.3603929529311938,0.3603929529311938,0.3603929529311938,0.3612896663574006,0.3612896663574006,0.3612896663574006
57,936.0,0.3751343103677752,0.3751343103677752,0.3751343103677752,0.3830515058187683,0.3830515058187683,0.3830515058187683
58,988.0,0.3230295549730065,0.3230295549730065,0.3230295549730065,0.4741865225366527,0.4741865225366527,0.4741865225366527
