,time,meanH,meanB,meanC,varH,varB,varC
0,52.0,0.1964997241340309,0.1964997241340309,0.1964997241340309,0.2911686710686138,0.2911686710686138,0.2911686710686138
1,104.0,0.009196811771919068,0.009196811771919068,0.009196811771919068,0.00911223042515096,0.00911223042515096,0.00911223042515096
2,156.0,0.03879310344827586,0.03879310344827586,0.03879310344827586,0.04016176179151803,0.04016176179151803,0.04016176179151803
3,208.0,0.7562056167015467,0.7562056167015467,0.7562056167015467,1.2360117525094418,1.2360117525094418,1.2360117525094418
4,260.0,0.14738728949343388,0.14738728949343388,0.14738728949343388,0.13164231708956262,0.13164231708956262,0.13164231708956262
5,312.0,0.1512011396326575,0.1512011396326575,0.1512011396326575,0.134412993382777,0.134412993382777,0.134412993382777
6,364.0,0.6083419204578951,0.6083419204578951,0.6083419204578951,3.1628912664198223,3.1628912664198223,3.1628912664198223
7,416.0,0.06916666666666667,0.06916666666666667,0.06916666666666667,0.06604930555555555,0.06604930555555555,0.06604930555555555
8,468.0,1.412952374688983,1.412952374688983,1.412952374688983,2.637646844465341,2.637646844465341,2.637646844465341
9,520.0,40.48613771322366,40.48613771322366,40.48613771322366,471.17935291571314,471.17935291571314,471.17935291571314
10,572.0,0.2244548617701995,0.2244548617701995,0.2244548617701995,0.2198213874811289,0.2198213874811289,0.2198213874811289
11,624.0,0.09922386390783099,0.09922386390783099,0.09922386390783099,0.11634766619372425,0.11634766619372425,0.11634766619372425
12,676.0,0.21244967482192628,0.21244967482192628,0.21244967482192628,0.17165051813941115,0.17165051813941115,0.17165051813941115
13,728.0,0.04537418974661167,0.04537418974661167,0.04537418974661167,0.045672473417507894,0.045672473417507894,0.045672473417507894
14,780.0,0.11042944785276074,0.11042944785276074,0.11042944785276074,0.09823478489969513,0.09823478489969513,0.09823478489969513
15,832.0,0.15130727850998513,0.15130727850998513,0.15130727850998513,0.21861669272066014,0.21861669272066014,0.21861669272066014
16,884.0,0.25365255439660794,0.25365255439660794,0.25365255439660794,0.30058109166991026,0.30058109166991026,0.30058109166991026
17,936.0,0.17639113864251582,0.17639113864251582,0.17639113864251582,0.154632274203405,0.154632274203405,0.154632274203405
18,988.0,0.6218710745233194,0.6218710745233194,0.6218710745233194,0.616084345765934,0.616084345765934,0.616084345765934
19,1040.0,188.39081044923415,188.39081044923415,188.39081044923415,192.86791202595086,192.86791202595086,192.86791202595086
20,52.0,0.8908175688060795,0.8908175688060795,0.8908175688060795,1.6721591629890755,1.6721591629890755,1.6721591629890755
21,104.0,0.08292922922656899,0.08292922922656899,0.08292922922656899,0.09249037833100907,0.09249037833100907,0.09249037833100907
22,156.0,0.27165512533392094,0.27165512533392094,0.27165512533392094,0.27282018160331134,0.27282018160331134,0.27282018160331134
23,208.0,0.09486166007905138,0.09486166007905138,0.09486166007905138,0.09376806386601887,0.09376806386601887,0.09376806386601887
