,time,meanH,meanB,meanC,varH,varB,varC
0,52.0,0.2503113325031133,0.2503113325031133,0.2503113325031133,0.27233801017045356,0.27233801017045356,0.27233801017045356
1,104.0,0.4201400219670734,0.4201400219670734,0.4201400219670734,0.38401386677748467,0.38401386677748467,0.38401386677748467
2,156.0,10.061746691270303,10.061746691270303,10.061746691270303,69.33973410948812,69.33973410948812,69.33973410948812
3,208.0,0.4294588814822627,0.4294588814822627,0.4294588814822627,0.5432232578168751,0.5432232578168751,0.5432232578168751
4,260.0,0.1588189310611234,0.1588189310611234,0.1588189310611234,0.16425652855853404,0.16425652855853404,0.16425652855853404
5,312.0,0.13195548489666137,0.13195548489666137,0.13195548489666137,0.12090253537929588,0.12090253537929588,0.12090253537929588
6,364.0,0.7376030765506761,0.7376030765506761,0.7376030765506761,0.7811864637385018,0.7811864637385018,0.7811864637385018
7,416.0,0.03171552138395002,0.03171552138395002,0.03171552138395002,0.030709647087294227,0.030709647087294227,0.030709647087294227
8,468.0,0.772164994371039,0.772164994371039,0.772164994371039,0.8163654160365059,0.8163654160365059,0.8163654160365059
9,520.0,73.97887825752915,73.97887825752915,73.97887825752915,90.85386474498712,90.85386474498712,90.85386474498712
10,572.0,0.6379409568818101,0.6379409568818101,0.6379409568818101,0.6498649197973343,0.6498649197973343,0.6498649197973343
11,624.0,0.2990990990990991,0.2990990990990991,0.2990990990990991,0.3573865757649541,0.3573865757649541,0.3573865757649541
12,676.0,0.25544049134921226,0.25544049134921226,0.25544049134921226,0.3541731144028689,0.3541731144028689,0.3541731144028689
13,728.0,0.175513698630137,0.175513698630137,0.175513698630137,0.2445944849721649,0.2445944849721649,0.2445944849721649
14,780.0,0.12641887380369463,0.12641887380369463,0.12641887380369463,0.11488851094580488,0.11488851094580488,0.11488851094580488
15,832.0,0.41617576351471686,0.41617576351471686,0.41617576351471686,0.3998480952022875,0.3998480952022875,0.3998480952022875
16,884.0,0.28192371475953565,0.28192371475953565,0.28192371475953565,0.32184571889034647,0.32184571889034647,0.32184571889034647
17,936.0,0.4933342459013491,0.4933342459013491,0.4933342459013491,0.525563729798595,0.525563729798595,0.525563729798595
18,988.0,0.20113956266744218,0.20113956266744218,0.20113956266744218,0.2125355015646746,0.2125355015646746,0.2125355015646746
19,1040.0,0.06641884833451075,0.06641884833451075,0.06641884833451075,0.09287568504520446,0.09287568504520446,0.09287568504520446
20,52.0,0.26201213806602547,0.26201213806602547,0.26201213806602547,0.2938434212417929,0.2938434212417929,0.2938434212417929
21,104.0,0.19516710048783645,0.19516710048783645,0.19516710048783645,0.5143908995494879,0.5143908995494879,0.5143908995494879
22,156.0,0.15950920245398773,0.15950920245398773,0.15950920245398773,0.158605894087094,0.158605894087094,0.158605894087094
23,208.0,0.11342717920952897,0.11342717920952897,0.11342717920952897,0.33932702000844817,0.33932702000844817,0.33932702000844817
24,260.0,0.5931613380170927,0.5931613380170927,0.5931613380170927,0.6140178699756912,0.6140178699756912,0.6140178699756912
25,312.0,0.6152146506338528,0.6152146506338528,0.6152146506338528,0.9105476835552208,0.9105476835552208,0.9105476835552208
26,364.0,0.0035140562248995983,0.0035140562248995983,0.0035140562248995983,0.0035017076337478417,0.0035017076337478417,0.0035017076337478417
27,416.0,0.19470162291202092,0.19470162291202092,0.19470162291202092,0.16895395072881536,0.16895395072881536,0.16895395072881536
28,468.0,0.19442268186154413,0.19442268186154413,0.19442268186154413,0.385836520531792,0.385836520531792,0.385836520531792
29,520.0,24.607253095540166,24.607253095540166,24.607253095540166,83.87653403037885,83.87653403037885,83.87653403037885
30,572.0,0.3609921840196436,0.3609921840196436,0.3609921840196436,0.4977484979556261,0.4977484979556261,0.4977484979556261
31,624.0,0.24725195173666464,0.24725195173666464,0.24725195173666464,0.3490757683014187,0.3490757683014187,0.3490757683014187
32,676.0,0.28242649873849296,0.28242649873849296,0.28242649873849296,0.24203960271096697,0.24203960271096697,0.24203960271096697
33,728.0,0.1360780825101655,0.1360780825101655,0.1360780825101655,0.15666870490629273,0.15666870490629273,0.15666870490629273
34,780.0,0.2868649318463445,0.2868649318463445,0.2868649318463445,0.30370603256204615,0.30370603256204615,0.30370603256204615
35,832.0,0.1822070145423439,0.1822070145423439,0.1822070145423439,0.15670650633231886,0.15670650633231886,0.15670650633231886
36,884.0,0.1758695308400966,0.1758695308400966,0.1758695308400966,0.15241999431262973,0.15241999431262973,0.15241999431262973
37,936.0,0.1301976823449216,0.1301976823449216,0.1301976823449216,0.12687951102394002,0.12687951102394002,0.12687951102394002
38,988.0,0.42688690921336286,0.42688690921336286,0.42688690921336286,1.0636739574887217,1.0636739574887217,1.0636739574887217
39,1040.0,0.10962772785622593,0.10962772785622593,0.10962772785622593,0.09914992559830335,0.09914992559830335,0.09914992559830335
40,52.0,0.05048604578237692,0.05048604578237692,0.05048604578237692,0.051072984204778085,0.051072984204778085,0.051072984204778085
41,104.0,0.12910104815570703,0.12910104815570703,0.12910104815570703,0.12929945715555397,0.12929945715555397,0.12929945715555397
42,156.0,0.3618810896072148,0.3618810896072148,0.3618810896072148,0.6477947284202585,0.6477947284202585,0.6477947284202585
43,208.0,0.07981355962527298,0.07981355962527298,0.07981355962527298,0.10391090159542732,0.10391090159542732,0.10391090159542732
